Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,778706,-,-,-,35.38,-119.01,-8,128,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,Temperature,Alpha,AOD,Asymmetry,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Fill Flag,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Ozone,Relative Humidity,Solar Zenith Angle,SSA,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed
2018,1,1,0,0,13.4,1.26,0.062,0.64,0,0,0,0,3,-7.800000000000001,0,0,0,0,0.296,22.26,167.61,0.89,0.15,1005,1.2000000000000002,92,1.2000000000000002
2018,1,1,0,10,13.4,1.26,0.062,0.64,0,0,0,0,0,-7.800000000000001,0,0,0,0,0.296,22.26,167.4,0.89,0.15,1005,1.2000000000000002,92,1.2000000000000002
2018,1,1,0,20,13.4,1.26,0.062,0.64,0,0,0,0,0,-7.800000000000001,0,0,0,0,0.296,22.26,166.84,0.89,0.15,1005,1.2000000000000002,91,1.2000000000000002
2018,1,1,0,30,13.4,1.26,0.062,0.64,0,0,0,0,1,-7.800000000000001,0,0,0,0,0.296,22.26,165.95000000000002,0.88,0.15,1005,1.2000000000000002,91,1.1
2018,1,1,0,40,13.4,1.28,0.06,0.64,0,0,0,0,7,-7.9,0,0,0,0,0.296,22.06,164.81,0.88,0.15,1005,1.2000000000000002,91,1.1
2018,1,1,0,50,13.4,1.28,0.06,0.64,0,0,0,0,7,-7.9,0,0,0,0,0.296,22.06,163.45000000000002,0.88,0.15,1005,1.2000000000000002,90,1.1
2018,1,1,1,0,13.4,1.28,0.06,0.64,0,0,0,0,8,-7.9,0,0,0,0,0.296,22.06,161.94,0.88,0.15,1005,1.2000000000000002,90,1.1
2018,1,1,1,10,13.4,1.28,0.06,0.64,0,0,0,0,8,-7.9,0,0,0,0,0.296,22.06,160.31,0.88,0.15,1005,1.2000000000000002,91,1.1
2018,1,1,1,20,13.3,1.28,0.06,0.64,0,0,0,0,8,-7.9,0,0,0,0,0.296,22.2,158.58,0.88,0.15,1005,1.2000000000000002,92,1.1
2018,1,1,1,30,13.3,1.28,0.06,0.64,0,0,0,0,1,-7.9,0,0,0,0,0.296,22.2,156.78,0.88,0.15,1005,1.2000000000000002,93,1.1
2018,1,1,1,40,13.200000000000001,1.27,0.062,0.64,0,0,0,0,1,-8.200000000000001,0,0,0,0,0.296,21.73,154.93,0.88,0.15,1005,1.2000000000000002,94,1.1
2018,1,1,1,50,13.200000000000001,1.27,0.062,0.64,0,0,0,0,1,-8.200000000000001,0,0,0,0,0.296,21.73,153.03,0.89,0.15,1005,1.2000000000000002,95,1.1
2018,1,1,2,0,13.200000000000001,1.27,0.062,0.64,0,0,0,0,0,-8.200000000000001,0,0,0,0,0.297,21.73,151.1,0.89,0.15,1005,1.2000000000000002,96,1.1
2018,1,1,2,10,13.100000000000001,1.27,0.062,0.64,0,0,0,0,0,-8.200000000000001,0,0,0,0,0.297,21.87,149.14000000000001,0.89,0.15,1005,1.2000000000000002,97,1.1
2018,1,1,2,20,13,1.27,0.062,0.64,0,0,0,0,0,-8.200000000000001,0,0,0,0,0.297,22.02,147.16,0.89,0.15,1005,1.2000000000000002,98,1.1
