Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,895898,-,-,-,34.1,-117.29,-8,316,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.0
Year,Month,Day,Hour,Minute,Temperature,Alpha,AOD,Asymmetry,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Fill Flag,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Ozone,Relative Humidity,Solar Zenith Angle,SSA,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed
2019,1,1,0,0,2.8000000000000003,1.31,0.02,0.63,0,0,0,0,0,-11.100000000000001,0,0,0,0,0.35100000000000003,35.1,168.79,0.85,0.16,978,0.30000000000000004,36,3.4000000000000004
2019,1,1,0,10,2.7,1.31,0.02,0.63,0,0,0,0,0,-11.100000000000001,0,0,0,0,0.35100000000000003,35.35,168.27,0.85,0.16,978,0.30000000000000004,36,3.3000000000000003
2019,1,1,0,20,2.6,1.31,0.02,0.63,0,0,0,0,0,-11.100000000000001,0,0,0,0,0.352,35.6,167.39000000000001,0.85,0.16,978,0.30000000000000004,35,3.3000000000000003
2019,1,1,0,30,2.5,1.31,0.02,0.63,0,0,0,0,0,-11.100000000000001,0,0,0,0,0.352,35.89,166.21,0.85,0.16,979,0.30000000000000004,35,3.2
2019,1,1,0,40,2.4000000000000004,1.31,0.021,0.63,0,0,0,0,0,-11.100000000000001,0,0,0,0,0.353,36.22,164.8,0.86,0.16,979,0.30000000000000004,35,3.2
2019,1,1,0,50,2.3000000000000003,1.31,0.021,0.63,0,0,0,0,0,-11.100000000000001,0,0,0,0,0.353,36.480000000000004,163.23,0.86,0.16,979,0.30000000000000004,35,3.1
2019,1,1,1,0,2.2,1.31,0.021,0.63,0,0,0,0,0,-11.100000000000001,0,0,0,0,0.353,36.74,161.54,0.86,0.16,979,0.30000000000000004,35,3.1
2019,1,1,1,10,2.2,1.31,0.021,0.63,0,0,0,0,0,-11.100000000000001,0,0,0,0,0.354,36.74,159.75,0.86,0.16,979,0.30000000000000004,35,3.1
2019,1,1,1,20,2.1,1.31,0.021,0.63,0,0,0,0,0,-11.100000000000001,0,0,0,0,0.354,37,157.9,0.86,0.16,979,0.30000000000000004,35,3.1
2019,1,1,1,30,2.1,1.31,0.021,0.63,0,0,0,0,0,-11.100000000000001,0,0,0,0,0.354,37,155.99,0.86,0.16,979,0.30000000000000004,35,3.1
2019,1,1,1,40,2,1.29,0.021,0.63,0,0,0,0,0,-11.200000000000001,0,0,0,0,0.355,37.04,154.04,0.86,0.16,979,0.30000000000000004,34,3.1
2019,1,1,1,50,2,1.29,0.021,0.63,0,0,0,0,0,-11.200000000000001,0,0,0,0,0.355,37.04,152.06,0.86,0.16,979,0.30000000000000004,34,3.1
