Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,778706,-,-,-,35.38,-119.01,-8,128,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.0
Year,Month,Day,Hour,Minute,Temperature,Alpha,AOD,Asymmetry,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Fill Flag,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Ozone,Relative Humidity,Solar Zenith Angle,SSA,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed
2022,1,1,0,0,5,1.2,0.081,0.64,0,0,0,0,4,2.6,0,0,0,0,0.28800000000000003,84.21000000000001,167.61,0.9500000000000001,0.15,998,0.7000000000000001,339,1.5
2022,1,1,0,10,5,1.2,0.081,0.64,0,0,0,0,4,2.6,0,0,0,0,0.28800000000000003,84.21000000000001,167.4,0.9500000000000001,0.15,998,0.7000000000000001,341,1.4000000000000001
2022,1,1,0,20,4.9,1.2,0.081,0.64,0,0,0,0,4,2.6,0,0,0,0,0.28800000000000003,84.88,166.84,0.9500000000000001,0.15,999,0.7000000000000001,342,1.3
2022,1,1,0,30,4.9,1.2,0.081,0.64,0,0,0,0,4,2.6,0,0,0,0,0.28800000000000003,84.88,165.95000000000002,0.9500000000000001,0.15,999,0.7000000000000001,344,1.2000000000000002
2022,1,1,0,40,4.800000000000001,1.21,0.08700000000000001,0.64,0,0,0,0,4,2.3000000000000003,0,0,0,0,0.28700000000000003,84.03,164.8,0.96,0.15,999,0.7000000000000001,345,1.1
2022,1,1,0,50,4.800000000000001,1.21,0.08700000000000001,0.64,0,0,0,0,4,2.3000000000000003,0,0,0,0,0.28700000000000003,84.03,163.45000000000002,0.96,0.15,999,0.7000000000000001,346,1
2022,1,1,1,0,4.800000000000001,1.21,0.08700000000000001,0.64,0,0,0,0,4,2.3000000000000003,0,0,0,0,0.28700000000000003,84.03,161.94,0.96,0.15,999,0.7000000000000001,348,1
2022,1,1,1,10,4.7,1.21,0.08700000000000001,0.64,0,0,0,0,4,2.3000000000000003,0,0,0,0,0.28600000000000003,84.62,160.3,0.96,0.15,999,0.7000000000000001,350,0.9
2022,1,1,1,20,4.7,1.21,0.08700000000000001,0.64,0,0,0,0,0,2.3000000000000003,0,0,0,0,0.28600000000000003,84.62,158.58,0.96,0.15,999,0.7000000000000001,352,0.9
2022,1,1,1,30,4.7,1.21,0.08700000000000001,0.64,0,0,0,0,0,2.3000000000000003,0,0,0,0,0.28500000000000003,84.62,156.78,0.96,0.15,999,0.7000000000000001,353,0.9
2022,1,1,1,40,4.6000000000000005,1.24,0.083,0.64,0,0,0,0,1,2,0,0,0,0,0.28500000000000003,83.27,154.92000000000002,0.96,0.15,1000,0.7000000000000001,355,0.9
2022,1,1,1,50,4.6000000000000005,1.24,0.083,0.64,0,0,0,0,0,2,0,0,0,0,0.28400000000000003,83.27,153.02,0.96,0.15,1000,0.7000000000000001,357,0.9
2022,1,1,2,0,4.5,1.24,0.083,0.64,0,0,0,0,0,2,0,0,0,0,0.28400000000000003,83.85000000000001,151.09,0.96,0.15,1000,0.7000000000000001,359,0.8
2022,1,1,2,10,4.5,1.24,0.083,0.64,0,0,0,0,0,2,0,0,0,0,0.28300000000000003,83.85000000000001,149.13,0.9500000000000001,0.15,1000,0.7000000000000001,301,0.8
2022,1,1,2,20,4.5,1.24,0.083,0.64,0,0,0,0,0,2,0,0,0,0,0.28300000000000003,83.85000000000001,147.15,0.9500000000000001,0.15,1000,0.7000000000000001,242,0.8
2022,1,1,2,30,4.5,1.24,0.083,0.64,0,0,0,0,0,2,0,0,0,0,0.28300000000000003,83.85000000000001,145.15,0.9500000000000001,0.15,1000,0.7000000000000001,184,0.9
2022,1,1,2,40,4.5,1.25,0.073,0.64,0,0,0,0,0,1.8,0,0,0,0,0.28300000000000003,82.60000000000001,143.14000000000001,0.9500000000000001,0.15,1000,0.7000000000000001,125,0.9
2022,1,1,2,50,4.5,1.25,0.073,0.64,0,0,0,0,0,1.8,0,0,0,0,0.28200000000000003,82.60000000000001,141.12,0.9500000000000001,0.15,1000,0.7000000000000001,66,0.9
2022,1,1,3,0,4.5,1.25,0.073,0.64,0,0,0,0,0,1.8,0,0,0,0,0.28200000000000003,82.60000000000001,139.1,0.9500000000000001,0.15,1000,0.7000000000000001,8,0.9
2022,1,1,3,10,4.5,1.25,0.073,0.64,0,0,0,0,0,1.8,0,0,0,0,0.28200000000000003,82.60000000000001,137.07,0.9500000000000001,0.15,1000,0.7000000000000001,10,0.9
2022,1,1,3,20,4.4,1.25,0.073,0.64,0,0,0,0,0,1.8,0,0,0,0,0.28200000000000003,83.26,135.03,0.9500000000000001,0.15,1001,0.7000000000000001,12,0.9
2022,1,1,3,30,4.4,1.25,0.073,0.64,0,0,0,0,0,1.8,0,0,0,0,0.28200000000000003,83.26,132.99,0.9500000000000001,0.15,1001,0.7000000000000001,14,0.9
2022,1,1,3,40,4.4,1.25,0.077,0.64,0,0,0,0,0,1.6,0,0,0,0,0.28200000000000003,82.18,130.95,0.9500000000000001,0.15,1001,0.7000000000000001,17,0.9
2022,1,1,3,50,4.4,1.25,0.077,0.64,0,0,0,0,0,1.6,0,0,0,0,0.28200000000000003,82.18,128.92000000000002,0.9500000000000001,0.15,1001,0.7000000000000001,19,0.9
2022,1,1,4,0,4.4,1.25,0.077,0.64,0,0,0,0,0,1.6,0,0,0,0,0.28200000000000003,82.18,126.88000000000001,0.9500000000000001,0.15,1001,0.7000000000000001,21,0.9
2022,1,1,4,10,4.4,1.25,0.077,0.64,0,0,0,0,0,1.6,0,0,0,0,0.281,82.18,124.85000000000001,0.9500000000000001,0.15,1001,0.7000000000000001,28,0.9
2022,1,1,4,20,4.3,1.25,0.077,0.64,0,0,0,0,0,1.6,0,0,0,0,0.281,82.76,122.82000000000001,0.9500000000000001,0.15,1001,0.7000000000000001,35,0.9
