begin_time,load_actual,load_forecast,solar_forecast,wind_forecast,solar_actual,wind_actual,nat_gas_price,da_price
2021-03-12 00:00:00,9914.0,10102.72,0.0,327.97,-2.69832,526.78168,2.65,42.96548
2021-03-12 00:15:00,9914.0,10044.182499999999,0.0,310.96250000000003,-2.69832,526.78168,2.65,42.0963525
2021-03-12 00:30:00,9914.0,9985.645,0.0,293.95500000000004,-2.69832,526.78168,2.65,41.227225000000004
2021-03-12 00:45:00,9914.0,9927.1075,0.0,276.9475,-2.69832,526.78168,2.65,40.3580975
2021-03-12 01:00:00,9827.0,9868.57,0.0,259.94,-2.66009,405.97186,2.65,39.48897
2021-03-12 01:15:00,9827.0,9829.5525,0.0,242.815,-2.66009,405.97186,2.65,39.391425
2021-03-12 01:30:00,9827.0,9790.535,0.0,225.69,-2.66009,405.97186,2.65,39.29388
2021-03-12 01:45:00,9827.0,9751.5175,0.0,208.565,-2.66009,405.97186,2.65,39.196335000000005
2021-03-12 02:00:00,9849.0,9712.5,0.0,191.44,-2.68074,288.43194,2.65,39.09879
2021-03-12 02:15:00,9849.0,9713.315,0.0,180.5975,-2.68074,288.43194,2.65,39.169865
2021-03-12 02:30:00,9849.0,9714.130000000001,0.0,169.755,-2.68074,288.43194,2.65,39.24094
2021-03-12 02:45:00,9849.0,9714.945,0.0,158.9125,-2.68074,288.43194,2.65,39.312015
2021-03-12 03:00:00,9939.0,9715.76,0.0,148.07,-2.68692,205.85381,2.65,39.38309
2021-03-12 03:15:00,9939.0,9779.1975,0.0,144.64249999999998,-2.68692,205.85381,2.65,40.0178875
2021-03-12 03:30:00,9939.0,9842.635,0.0,141.215,-2.68692,205.85381,2.65,40.652685000000005
2021-03-12 03:45:00,9939.0,9906.0725,0.0,137.78750000000002,-2.68692,205.85381,2.65,41.2874825
2021-03-12 04:00:00,10287.0,9969.51,0.0,134.36,-2.58009,173.78675,2.65,41.92228
2021-03-12 04:15:00,10287.0,10121.880000000001,0.0,134.2725,-2.58009,173.78675,2.65,42.6189125
2021-03-12 04:30:00,10287.0,10274.25,0.0,134.185,-2.58009,173.78675,2.65,43.315545
2021-03-12 04:45:00,10287.0,10426.619999999999,0.0,134.0975,-2.58009,173.78675,2.65,44.0121775
2021-03-12 05:00:00,10813.0,10578.99,0.0,134.01,-2.69262,159.04407,2.65,44.70881
2021-03-12 05:15:00,10813.0,10762.08,10.16,133.7825,-2.69262,159.04407,2.65,46.4491075
2021-03-12 05:30:00,10813.0,10945.17,20.32,133.555,-2.69262,159.04407,2.65,48.189405
2021-03-12 05:45:00,10813.0,11128.26,30.48,133.3275,-2.69262,159.04407,2.65,49.929702500000005
2021-03-12 06:00:00,11350.0,11311.35,40.64,133.1,38.09763,214.29833,2.65,51.67
2021-03-12 06:15:00,11350.0,11338.8275,205.89749999999998,128.8525,38.09763,214.29833,2.65,49.112480000000005
2021-03-12 06:30:00,11350.0,11366.305,371.155,124.60499999999999,38.09763,214.29833,2.65,46.55496
2021-03-12 06:45:00,11350.0,11393.782500000001,536.4125,120.3575,38.09763,214.29833,2.65,43.99744
2021-03-12 07:00:00,11350.0,11421.26,701.67,116.11,605.85576,182.12052,2.65,41.43992
2021-03-12 07:15:00,11350.0,11319.67,869.8125,106.9625,605.85576,182.12052,2.65,40.6211675
2021-03-12 07:30:00,11350.0,11218.08,1037.955,97.815,605.85576,182.12052,2.65,39.802414999999996
2021-03-12 07:45:00,11350.0,11116.49,1206.0975,88.66749999999999,605.85576,182.12052,2.65,38.9836625
2021-03-12 08:00:00,10750.0,11014.9,1374.24,79.52,1270.09783,87.44324,2.65,38.16491
2021-03-12 08:15:00,10750.0,10845.5375,1422.51,73.7775,1270.09783,87.44324,2.65,37.216094999999996
2021-03-12 08:30:00,10750.0,10676.175,1470.78,68.035,1270.09783,87.44324,2.65,36.26728
2021-03-12 08:45:00,10750.0,10506.8125,1519.05,62.2925,1270.09783,87.44324,2.65,35.318465
2021-03-12 09:00:00,10213.0,10337.45,1567.32,56.55,1441.59341,104.46987,2.65,34.36965
2021-03-12 09:15:00,10213.0,10138.8425,1590.6575,57.394999999999996,1441.59341,104.46987,2.65,33.9437375
2021-03-12 09:30:00,10213.0,9940.235,1613.995,58.239999999999995,1441.59341,104.46987,2.65,33.517825
2021-03-12 09:45:00,10213.0,9741.6275,1637.3325,59.085,1441.59341,104.46987,2.65,33.0919125
2021-03-12 10:00:00,9734.0,9543.02,1660.67,59.93,1484.10818,85.22643,2.65,32.666
2021-03-12 10:15:00,9734.0,9422.5375,1665.1100000000001,60.64,1484.10818,85.22643,2.65,32.204499999999996
2021-03-12 10:30:00,9734.0,9302.055,1669.5500000000002,61.35,1484.10818,85.22643,2.65,31.743
2021-03-12 10:45:00,9734.0,9181.5725,1673.99,62.06,1484.10818,85.22643,2.65,31.2815
2021-03-12 11:00:00,9366.0,9061.09,1678.43,62.77,1405.5142,68.44469,2.65,30.82
2021-03-12 11:15:00,9366.0,9002.035,1674.7275,61.6,1405.5142,68.44469,2.65,29.4950775
2021-03-12 11:30:00,9366.0,8942.98,1671.025,60.43000000000001,1405.5142,68.44469,2.65,28.170155
2021-03-12 11:45:00,9366.0,8883.925000000001,1667.3225,59.260000000000005,1405.5142,68.44469,2.65,26.845232499999998
2021-03-12 12:00:00,9155.0,8824.87,1663.62,58.09,1378.59887,97.27886,2.65,25.52031
2021-03-12 12:15:00,9155.0,8805.677500000002,1675.455,57.895,1378.59887,97.27886,2.65,25.328734999999998
2021-03-12 12:30:00,9155.0,8786.485,1687.29,57.7,1378.59887,97.27886,2.65,25.13716
2021-03-12 12:45:00,9155.0,8767.2925,1699.125,57.505,1378.59887,97.27886,2.65,24.945585
2021-03-12 13:00:00,8998.0,8748.1,1710.96,57.31,1357.78645,85.35951,2.65,24.75401
2021-03-12 13:15:00,8998.0,8803.87,1718.6625,58.962500000000006,1357.78645,85.35951,2.65,24.9207275
2021-03-12 13:30:00,8998.0,8859.64,1726.365,60.615,1357.78645,85.35951,2.65,25.087445000000002
2021-03-12 13:45:00,8998.0,8915.41,1734.0675,62.2675,1357.78645,85.35951,2.65,25.2541625
2021-03-12 14:00:00,8820.0,8971.18,1741.77,63.92,1331.74335,145.3049,2.65,25.42088
2021-03-12 14:15:00,8820.0,9091.19,1731.215,68.34,1331.74335,145.3049,2.65,26.19896
2021-03-12 14:30:00,8820.0,9211.2,1720.6599999999999,72.75999999999999,1331.74335,145.3049,2.65,26.977040000000002
2021-03-12 14:45:00,8820.0,9331.21,1710.105,77.17999999999999,1331.74335,145.3049,2.65,27.75512
2021-03-12 15:00:00,9060.0,9451.22,1699.55,81.6,1308.06255,165.82719,2.65,28.5332
2021-03-12 15:15:00,9060.0,9643.06,1574.44,94.10749999999999,1308.06255,165.82719,2.65,30.0263925
2021-03-12 15:30:00,9060.0,9834.9,1449.33,106.615,1308.06255,165.82719,2.65,31.519585
2021-03-12 15:45:00,9060.0,10026.74,1324.2199999999998,119.1225,1308.06255,165.82719,2.65,33.0127775
2021-03-12 16:00:00,9937.0,10218.58,1199.11,131.63,1061.31728,100.97711,2.65,34.50597
2021-03-12 16:15:00,9937.0,10477.592499999999,953.895,151.505,1061.31728,100.97711,2.65,37.492045
2021-03-12 16:30:00,9937.0,10736.605,708.68,171.38,1061.31728,100.97711,2.65,40.478120000000004
2021-03-12 16:45:00,9937.0,10995.6175,463.465,191.255,1061.31728,100.97711,2.65,43.464195000000004
2021-03-12 17:00:00,11056.0,11254.63,218.25,211.13,243.53097,38.78326,2.65,46.45027
2021-03-12 17:15:00,11056.0,11481.8175,163.7375,226.1375,243.53097,38.78326,2.65,49.4527025
2021-03-12 17:30:00,11056.0,11709.005,109.225,241.145,243.53097,38.78326,2.65,52.455135
2021-03-12 17:45:00,11056.0,11936.1925,54.71249999999999,256.15250000000003,243.53097,38.78326,2.65,55.4575675
2021-03-12 18:00:00,11818.0,12163.38,0.2,271.16,-2.24106,179.27787,2.65,58.46
2021-03-12 18:15:00,11818.0,12157.9025,0.15000000000000002,275.5025,-2.24106,179.27787,2.65,56.602415
2021-03-12 18:30:00,11818.0,12152.425,0.1,279.845,-2.24106,179.27787,2.65,54.74483
2021-03-12 18:45:00,11818.0,12146.947499999998,0.05,284.1875,-2.24106,179.27787,2.65,52.887245
2021-03-12 19:00:00,11787.0,12141.47,0.0,288.53,-2.64812,293.5469,2.65,51.02966
2021-03-12 19:15:00,11787.0,12046.535,0.0,287.80999999999995,-2.64812,293.5469,2.65,49.6936525
2021-03-12 19:30:00,11787.0,11951.599999999999,0.0,287.09,-2.64812,293.5469,2.65,48.357645000000005
2021-03-12 19:45:00,11787.0,11856.664999999999,0.0,286.37,-2.64812,293.5469,2.65,47.021637500000004
2021-03-12 20:00:00,11475.0,11761.73,0.0,285.65,-2.66744,364.53018,2.65,45.68563
2021-03-12 20:15:00,11475.0,11652.36,0.0,281.36249999999995,-2.66744,364.53018,2.65,45.3858975
2021-03-12 20:30:00,11475.0,11542.99,0.0,277.075,-2.66744,364.53018,2.65,45.086165
2021-03-12 20:45:00,11475.0,11433.619999999999,0.0,272.7875,-2.66744,364.53018,2.65,44.786432500000004
2021-03-12 21:00:00,11072.0,11324.25,0.0,268.5,-2.6486,445.82338,2.65,44.4867
2021-03-12 21:15:00,11072.0,11184.425,0.0,264.13,-2.6486,445.82338,2.65,43.79165
2021-03-12 21:30:00,11072.0,11044.6,0.0,259.76,-2.6486,445.82338,2.65,43.096599999999995
2021-03-12 21:45:00,11072.0,10904.775000000001,0.0,255.39000000000001,-2.6486,445.82338,2.65,42.40155
2021-03-12 22:00:00,10465.0,10764.95,0.0,251.02,-2.65097,408.49218,2.65,41.7065
2021-03-12 22:15:00,10465.0,10622.765,0.0,254.7075,-2.65097,408.49218,2.65,40.7989725
2021-03-12 22:30:00,10465.0,10480.58,0.0,258.395,-2.65097,408.49218,2.65,39.891445000000004
2021-03-12 22:45:00,10465.0,10338.395,0.0,262.0825,-2.65097,408.49218,2.65,38.983917500000004
2021-03-12 23:00:00,9917.0,10196.21,0.0,265.77,-2.6728,460.6059,2.65,38.07639
2021-03-12 23:15:00,9917.0,10088.154999999999,0.0,300.9025,-2.6728,460.6059,2.65,37.2782325
2021-03-12 23:30:00,9917.0,9980.099999999999,0.0,336.03499999999997,-2.6728,460.6059,2.65,36.480075
2021-03-12 23:45:00,9917.0,9872.045,0.0,371.1675,-2.6728,460.6059,2.65,35.681917500000004
2021-03-13 00:00:00,9589.0,9763.99,0.0,406.3,-2.67002,640.17339,2.65,34.88376
2021-03-13 00:15:00,9589.0,9701.369999999999,0.0,420.0875,-2.67002,640.17339,2.65,34.38868
2021-03-13 00:30:00,9589.0,9638.75,0.0,433.875,-2.67002,640.17339,2.65,33.893600000000006
2021-03-13 00:45:00,9589.0,9576.130000000001,0.0,447.6625,-2.67002,640.17339,2.65,33.398520000000005
2021-03-13 01:00:00,9398.0,9513.51,0.0,461.45,-2.68364,793.95155,2.65,32.90344
2021-03-13 01:15:00,9398.0,9459.565,0.0,467.48249999999996,-2.68364,793.95155,2.65,32.816050000000004
2021-03-13 01:30:00,9398.0,9405.619999999999,0.0,473.515,-2.68364,793.95155,2.65,32.728660000000005
2021-03-13 01:45:00,9398.0,9351.675,0.0,479.5475,-2.68364,793.95155,2.65,32.64127
2021-03-13 02:00:00,9471.0,9297.73,0.0,485.58,-2.68005,942.01455,2.65,32.55388
2021-03-13 02:15:00,9471.0,9285.5225,0.0,466.265,-2.68005,942.01455,2.65,32.62802
2021-03-13 02:30:00,9471.0,9273.314999999999,0.0,446.95,-2.68005,942.01455,2.65,32.70216
2021-03-13 02:45:00,9471.0,9261.1075,0.0,427.635,-2.68005,942.01455,2.65,32.7763
2021-03-13 03:00:00,9511.0,9248.9,0.0,408.32,-2.6817,975.29962,2.65,32.85044
2021-03-13 03:15:00,9511.0,9273.49,0.0,380.9075,-2.6817,975.29962,2.65,33.41462
2021-03-13 03:30:00,9511.0,9298.08,0.0,353.495,-2.6817,975.29962,2.65,33.9788
2021-03-13 03:45:00,9511.0,9322.67,0.0,326.0825,-2.6817,975.29962,2.65,34.54298
2021-03-13 04:00:00,9652.0,9347.26,0.0,298.67,-2.68978,1043.36213,2.65,35.10716
2021-03-13 04:15:00,9652.0,9420.8525,0.0,283.855,-2.68978,1043.36213,2.65,35.7610425
2021-03-13 04:30:00,9652.0,9494.445,0.0,269.04,-2.68978,1043.36213,2.65,36.414925
2021-03-13 04:45:00,9652.0,9568.037499999999,0.0,254.225,-2.68978,1043.36213,2.65,37.0688075
2021-03-13 05:00:00,9957.0,9641.63,0.0,239.41,-2.77436,1012.89017,2.65,37.72269
2021-03-13 05:15:00,9957.0,9773.48,14.29,242.82,-2.77436,1012.89017,2.65,37.711895
2021-03-13 05:30:00,9957.0,9905.33,28.58,246.23000000000002,-2.77436,1012.89017,2.65,37.7011
2021-03-13 05:45:00,9957.0,10037.18,42.87,249.64000000000001,-2.77436,1012.89017,2.65,37.690305
2021-03-13 06:00:00,10175.0,10169.03,57.16,253.05,89.13528,833.54034,2.65,37.67951
2021-03-13 06:15:00,10175.0,10146.845000000001,271.025,269.1075,89.13528,833.54034,2.65,36.37599
2021-03-13 06:30:00,10175.0,10124.66,484.89,285.16499999999996,89.13528,833.54034,2.65,35.072469999999996
2021-03-13 06:45:00,10175.0,10102.475,698.755,301.22249999999997,89.13528,833.54034,2.65,33.76895
2021-03-13 07:00:00,10038.0,10080.29,912.62,317.28,895.52651,829.44038,2.65,32.46543
2021-03-13 07:15:00,10038.0,9985.295,1105.815,328.60249999999996,895.52651,829.44038,2.65,28.982055
2021-03-13 07:30:00,10038.0,9890.3,1299.01,339.92499999999995,895.52651,829.44038,2.65,25.49868
2021-03-13 07:45:00,10038.0,9795.305,1492.2050000000002,351.2475,895.52651,829.44038,2.65,22.015304999999998
2021-03-13 08:00:00,9795.0,9700.31,1685.4,362.57,1448.40758,965.22063,2.65,18.53193
2021-03-13 08:15:00,9795.0,9538.77,1723.955,359.41499999999996,1448.40758,965.22063,2.65,16.145985
2021-03-13 08:30:00,9795.0,9377.23,1762.51,356.26,1448.40758,965.22063,2.65,13.76004
2021-03-13 08:45:00,9795.0,9215.689999999999,1801.065,353.105,1448.40758,965.22063,2.65,11.374094999999999
2021-03-13 09:00:00,9339.0,9054.15,1839.62,349.95,1347.89992,923.1433,2.65,8.98815
2021-03-13 09:15:00,9339.0,8918.5225,1842.8674999999998,339.0125,1347.89992,923.1433,2.65,7.92934
2021-03-13 09:30:00,9339.0,8782.895,1846.1149999999998,328.075,1347.89992,923.1433,2.65,6.87053
2021-03-13 09:45:00,9339.0,8647.2675,1849.3625,317.1375,1347.89992,923.1433,2.65,5.811719999999999
2021-03-13 10:00:00,8676.0,8511.64,1852.61,306.2,1188.23151,931.37493,2.65,4.75291
2021-03-13 10:15:00,8676.0,8429.6225,1853.675,297.60249999999996,1188.23151,931.37493,2.65,3.866995
2021-03-13 10:30:00,8676.0,8347.605,1854.7399999999998,289.005,1188.23151,931.37493,2.65,2.98108
2021-03-13 10:45:00,8676.0,8265.5875,1855.8049999999998,280.4075,1188.23151,931.37493,2.65,2.0951649999999997
2021-03-13 11:00:00,8113.0,8183.57,1856.87,271.81,1102.27694,897.50882,2.65,1.20925
2021-03-13 11:15:00,8113.0,8088.835,1847.6475,281.5525,1102.27694,897.50882,2.65,0.8976525
2021-03-13 11:30:00,8113.0,7994.1,1838.425,291.29499999999996,1102.27694,897.50882,2.65,0.586055
2021-03-13 11:45:00,8113.0,7899.365,1829.2024999999999,301.03749999999997,1102.27694,897.50882,2.65,0.2744575
2021-03-13 12:00:00,7805.0,7804.63,1819.98,310.78,1089.42897,833.70511,2.65,-0.03714
2021-03-13 12:15:00,7805.0,7783.2875,1826.8375,345.53499999999997,1089.42897,833.70511,2.65,-0.0930475
2021-03-13 12:30:00,7805.0,7761.945,1833.6950000000002,380.28999999999996,1089.42897,833.70511,2.65,-0.148955
2021-03-13 12:45:00,7805.0,7740.6025,1840.5525,415.045,1089.42897,833.70511,2.65,-0.2048625
2021-03-13 13:00:00,7747.0,7719.26,1847.41,449.8,978.2017,955.97371,2.65,-0.26077
2021-03-13 13:15:00,7747.0,7740.09,1846.9275,482.8325,978.2017,955.97371,2.65,-0.27276
2021-03-13 13:30:00,7747.0,7760.92,1846.4450000000002,515.865,978.2017,955.97371,2.65,-0.28475
2021-03-13 13:45:00,7747.0,7781.75,1845.9625,548.8974999999999,978.2017,955.97371,2.65,-0.29674
2021-03-13 14:00:00,8032.0,7802.58,1845.48,581.93,1032.17021,1038.64705,2.65,-0.30873
2021-03-13 14:15:00,8032.0,7937.299999999999,1828.5525,604.87,1032.17021,1038.64705,2.65,-0.23154750000000002
2021-03-13 14:30:00,8032.0,8072.0199999999995,1811.625,627.81,1032.17021,1038.64705,2.65,-0.154365
2021-03-13 14:45:00,8032.0,8206.74,1794.6975,650.75,1032.17021,1038.64705,2.65,-0.0771825
2021-03-13 15:00:00,8695.0,8341.46,1777.77,673.69,1066.01456,1124.43304,2.65,0.0
2021-03-13 15:15:00,8695.0,8580.449999999999,1653.3,699.7650000000001,1066.01456,1124.43304,2.65,3.4197625
2021-03-13 15:30:00,8695.0,8819.439999999999,1528.83,725.84,1066.01456,1124.43304,2.65,6.839525
2021-03-13 15:45:00,8695.0,9058.43,1404.3600000000001,751.915,1066.01456,1124.43304,2.65,10.2592875
2021-03-13 16:00:00,9683.0,9297.42,1279.89,777.99,960.89125,1174.81067,2.65,13.67905
2021-03-13 16:15:00,9683.0,9611.130000000001,1017.195,805.465,960.89125,1174.81067,2.65,20.3070975
2021-03-13 16:30:00,9683.0,9924.84,754.5,832.94,960.89125,1174.81067,2.65,26.935145
2021-03-13 16:45:00,9683.0,10238.55,491.80499999999995,860.415,960.89125,1174.81067,2.65,33.5631925
2021-03-13 17:00:00,10668.0,10552.26,229.11,887.89,265.93085,1200.92439,2.65,40.19124
2021-03-13 17:15:00,10668.0,10796.4925,171.905,910.5775,265.93085,1200.92439,2.65,42.10295
2021-03-13 17:30:00,10668.0,11040.725,114.7,933.265,265.93085,1200.92439,2.65,44.01466
2021-03-13 17:45:00,10668.0,11284.9575,57.495,955.9525,265.93085,1200.92439,2.65,45.92637
2021-03-13 18:00:00,11463.0,11529.19,0.29,978.64,-2.3706,1225.16821,2.65,47.83808
2021-03-13 18:15:00,11463.0,11536.0775,0.21749999999999997,982.1424999999999,-2.3706,1225.16821,2.65,46.876059999999995
2021-03-13 18:30:00,11463.0,11542.965,0.145,985.645,-2.3706,1225.16821,2.65,45.91404
2021-03-13 18:45:00,11463.0,11549.8525,0.0725,989.1475,-2.3706,1225.16821,2.65,44.952020000000005
2021-03-13 19:00:00,11490.0,11556.74,0.0,992.65,-2.69566,1250.55638,2.65,43.99
2021-03-13 19:15:00,11490.0,11483.75,0.0,984.4125,-2.69566,1250.55638,2.65,43.344995
2021-03-13 19:30:00,11490.0,11410.76,0.0,976.175,-2.69566,1250.55638,2.65,42.69999
2021-03-13 19:45:00,11490.0,11337.77,0.0,967.9375,-2.69566,1250.55638,2.65,42.054985
2021-03-13 20:00:00,11229.0,11264.78,0.0,959.7,-2.69494,1251.91682,2.65,41.40998
2021-03-13 20:15:00,11229.0,11162.365000000002,0.0,949.6700000000001,-2.69494,1251.91682,2.65,41.057355
2021-03-13 20:30:00,11229.0,11059.95,0.0,939.6400000000001,-2.69494,1251.91682,2.65,40.70473
2021-03-13 20:45:00,11229.0,10957.535,0.0,929.61,-2.69494,1251.91682,2.65,40.352104999999995
2021-03-13 21:00:00,10850.0,10855.12,0.0,919.58,-2.69215,1207.9624,2.65,39.99948
2021-03-13 21:15:00,10850.0,10723.3225,0.0,901.6725,-2.69215,1207.9624,2.65,38.8587875
2021-03-13 21:30:00,10850.0,10591.525000000001,0.0,883.7650000000001,-2.69215,1207.9624,2.65,37.718095
2021-03-13 21:45:00,10850.0,10459.7275,0.0,865.8575000000001,-2.69215,1207.9624,2.65,36.5774025
2021-03-13 22:00:00,10341.0,10327.93,0.0,847.95,-2.69965,1237.30741,2.65,35.43671
2021-03-13 22:15:00,10341.0,10206.83,0.0,825.07,-2.69965,1237.30741,2.65,35.0209725
2021-03-13 22:30:00,10341.0,10085.73,0.0,802.19,-2.69965,1237.30741,2.65,34.605235
2021-03-13 22:45:00,10341.0,9964.630000000001,0.0,779.31,-2.69965,1237.30741,2.65,34.1894975
2021-03-13 23:00:00,10022.0,9843.53,0.0,756.43,-2.67873,1172.47789,2.65,33.77376
2021-03-13 23:15:00,10022.0,9763.0275,0.0,750.1675,-2.67873,1172.47789,2.65,33.4333875
2021-03-13 23:30:00,10022.0,9682.525000000001,0.0,743.905,-2.67873,1172.47789,2.65,33.093015
2021-03-13 23:45:00,10022.0,9602.022500000001,0.0,737.6424999999999,-2.67873,1172.47789,2.65,32.7526425
2021-03-14 00:00:00,9702.0,9521.52,0.0,731.38,-2.68349,1047.30776,2.65,32.41227
2021-03-14 00:15:00,9702.0,9443.775000000001,0.0,716.2625,-2.68349,1047.30776,2.65,32.18208
2021-03-14 00:30:00,9702.0,9366.03,0.0,701.145,-2.68349,1047.30776,2.65,31.95189
2021-03-14 00:45:00,9702.0,9288.285,0.0,686.0274999999999,-2.68349,1047.30776,2.65,31.721700000000002
2021-03-14 01:00:00,9441.0,9210.54,0.0,670.91,-2.69071,970.60057,2.65,31.49151
2021-03-14 01:15:00,9441.0,9167.48125,0.0,658.36375,-2.69071,970.60057,2.65,31.56884
2021-03-14 01:30:00,9441.0,9124.4225,0.0,645.8175,-2.69071,970.60057,2.65,31.64617
2021-03-14 01:45:00,9441.0,9081.36375,0.0,633.27125,-2.69071,970.60057,2.65,31.7235
2021-03-14 02:00:00,9441.0,9038.305,0.0,620.7249999999999,-2.69071,970.60057,2.65,31.800829999999998
2021-03-14 02:15:00,9441.0,8995.24625,0.0,608.1787499999999,-2.69071,970.60057,2.65,31.878159999999998
2021-03-14 02:30:00,9441.0,8952.1875,0.0,595.6324999999999,-2.69071,970.60057,2.65,31.955489999999998
2021-03-14 02:45:00,9441.0,8909.12875,0.0,583.08625,-2.69071,970.60057,2.65,32.03282
2021-03-14 03:00:00,9292.0,8866.07,0.0,570.54,-2.7135,827.99892,2.65,32.11015
2021-03-14 03:15:00,9292.0,8858.6725,0.0,533.66,-2.7135,827.99892,2.65,32.263585
2021-03-14 03:30:00,9292.0,8851.275,0.0,496.78,-2.7135,827.99892,2.65,32.417019999999994
2021-03-14 03:45:00,9292.0,8843.877499999999,0.0,459.9,-2.7135,827.99892,2.65,32.570454999999995
2021-03-14 04:00:00,9281.0,8836.48,0.0,423.02,-2.74649,695.15139,2.65,32.72389
2021-03-14 04:15:00,9281.0,8855.86,0.0,391.4575,-2.74649,695.15139,2.65,33.825469999999996
2021-03-14 04:30:00,9281.0,8875.24,0.0,359.895,-2.74649,695.15139,2.65,34.927049999999994
2021-03-14 04:45:00,9281.0,8894.619999999999,0.0,328.3325,-2.74649,695.15139,2.65,36.02863
2021-03-14 05:00:00,9415.0,8914.0,0.0,296.77,-2.72928,520.65393,2.65,37.13021
2021-03-14 05:15:00,9415.0,8938.192500000001,0.0,277.96,-2.72928,520.65393,2.65,37.890845
2021-03-14 05:30:00,9415.0,8962.385,0.0,259.15,-2.72928,520.65393,2.65,38.65148
2021-03-14 05:45:00,9415.0,8986.5775,0.0,240.34,-2.72928,520.65393,2.65,39.412115
2021-03-14 06:00:00,9670.0,9010.77,0.0,221.53,-2.85687,430.91325,2.65,40.17275
2021-03-14 06:15:00,9670.0,9084.6,11.2125,210.0275,-2.85687,430.91325,2.65,39.365485
2021-03-14 06:30:00,9670.0,9158.43,22.425,198.525,-2.85687,430.91325,2.65,38.55822
2021-03-14 06:45:00,9670.0,9232.26,33.6375,187.0225,-2.85687,430.91325,2.65,37.750955
2021-03-14 07:00:00,9848.0,9306.09,44.85,175.52,101.56714,302.94265,2.65,36.94369
2021-03-14 07:15:00,9848.0,9309.5475,200.95499999999998,164.94,101.56714,302.94265,2.65,35.1876925
2021-03-14 07:30:00,9848.0,9313.005000000001,357.06,154.36,101.56714,302.94265,2.65,33.431695
2021-03-14 07:45:00,9848.0,9316.4625,513.165,143.78,101.56714,302.94265,2.65,31.6756975
2021-03-14 08:00:00,9880.0,9319.92,669.27,133.2,700.56446,216.04291,2.65,29.9197
2021-03-14 08:15:00,9880.0,9250.5075,775.595,125.48249999999999,700.56446,216.04291,2.65,28.397087499999998
2021-03-14 08:30:00,9880.0,9181.095000000001,881.92,117.76499999999999,700.56446,216.04291,2.65,26.874474999999997
2021-03-14 08:45:00,9880.0,9111.6825,988.2449999999999,110.0475,700.56446,216.04291,2.65,25.3518625
2021-03-14 09:00:00,9713.0,9042.27,1094.57,102.33,1045.45318,151.93624,2.65,23.82925
2021-03-14 09:15:00,9713.0,8954.2675,1099.7624999999998,101.88,1045.45318,151.93624,2.65,21.0590625
2021-03-14 09:30:00,9713.0,8866.265,1104.955,101.43,1045.45318,151.93624,2.65,18.288874999999997
2021-03-14 09:45:00,9713.0,8778.2625,1110.1475,100.98,1045.45318,151.93624,2.65,15.518687499999999
2021-03-14 10:00:00,9338.0,8690.26,1115.34,100.53,1173.69896,92.04994,2.65,12.7485
2021-03-14 10:15:00,9338.0,8647.130000000001,1110.0925,98.3,1173.69896,92.04994,2.65,15.25123
2021-03-14 10:30:00,9338.0,8604.0,1104.8449999999998,96.07,1173.69896,92.04994,2.65,17.75396
2021-03-14 10:45:00,9338.0,8560.869999999999,1099.5974999999999,93.84,1173.69896,92.04994,2.65,20.25669
2021-03-14 11:00:00,9046.0,8517.74,1094.35,91.61,1207.53102,62.9221,2.65,22.75942
2021-03-14 11:15:00,9046.0,8500.807499999999,1067.07,89.605,1207.53102,62.9221,2.65,21.319315
2021-03-14 11:30:00,9046.0,8483.875,1039.79,87.6,1207.53102,62.9221,2.65,19.87921
2021-03-14 11:45:00,9046.0,8466.942500000001,1012.51,85.595,1207.53102,62.9221,2.65,18.439104999999998
2021-03-14 12:00:00,9093.0,8450.01,985.23,83.59,1138.13816,73.23085,2.65,16.999
2021-03-14 12:15:00,9093.0,8442.2875,962.1425,89.58250000000001,1138.13816,73.23085,2.65,16.4363475
2021-03-14 12:30:00,9093.0,8434.565,939.0550000000001,95.575,1138.13816,73.23085,2.65,15.873695
2021-03-14 12:45:00,9093.0,8426.8425,915.9675,101.5675,1138.13816,73.23085,2.65,15.3110425
2021-03-14 13:00:00,9226.0,8419.12,892.88,107.56,1028.37786,76.96488,2.65,14.74839
2021-03-14 13:15:00,9226.0,8458.26,880.4549999999999,122.1675,1028.37786,76.96488,2.65,14.3941625
2021-03-14 13:30:00,9226.0,8497.400000000001,868.03,136.775,1028.37786,76.96488,2.65,14.039935
2021-03-14 13:45:00,9226.0,8536.54,855.605,151.3825,1028.37786,76.96488,2.65,13.685707500000001
2021-03-14 14:00:00,9451.0,8575.68,843.18,165.99,843.58608,78.19079,2.65,13.33148
2021-03-14 14:15:00,9451.0,8638.630000000001,816.4275,188.64,843.58608,78.19079,2.65,14.39014
2021-03-14 14:30:00,9451.0,8701.58,789.675,211.29,843.58608,78.19079,2.65,15.448800000000002
2021-03-14 14:45:00,9451.0,8764.529999999999,762.9224999999999,233.94,843.58608,78.19079,2.65,16.507460000000002
2021-03-14 15:00:00,9793.0,8827.48,736.17,256.59,684.76469,116.21044,2.65,17.56612
2021-03-14 15:15:00,9793.0,8943.6725,717.1825,266.41499999999996,684.76469,116.21044,2.65,17.70943
2021-03-14 15:30:00,9793.0,9059.865,698.1949999999999,276.24,684.76469,116.21044,2.65,17.85274
2021-03-14 15:45:00,9793.0,9176.057499999999,679.2075,286.065,684.76469,116.21044,2.65,17.99605
